respondent_id,xyz_vaccine,seasonal_vaccine
26860,0.11632010028266755,0.08062602030983981
26861,0.09532788234192917,0.07591624718531224
26862,0.10572860352733811,0.2547293815571543
26863,0.22661644432614836,0.42824917487167263
26864,0.4809557855265672,0.37207107520772015
26865,0.015043484954960728,0.0390645758969677
26866,0.2454383871763531,0.675288868512738
26867,0.11444081711617797,0.18246775455763484
26868,0.7971411183540169,0.9474718835841155
26869,0.11108685577719422,0.29954925412941585
26870,0.6141408030719647,0.8593688262209028
26871,0.052719865655902955,0.042606748314174055
26872,0.01846760588278194,0.23274503586073889
26873,0.1283526581065119,0.8182781776230443
26874,0.020640336790068915,0.0825943514450964
26875,0.642161301485016,0.9184970466642502
26876,0.045946764893715686,0.04061710031564677
26877,0.048332150890049205,0.09663789575534297
26878,0.06979829226798251,0.12945810175105876
26879,0.016026731073944752,0.02710110249426494
26880,0.01766958352737647,0.061946797861056446
26881,0.0305357504478124,0.080142741438705
26882,0.023463069884657416,0.07271023672303495
26883,0.07649958930053538,0.26567602540931284
26884,0.11895355536430792,0.34017178221374206
26885,0.20621593330978755,0.7963751521194439
26886,0.09074104312276345,0.7445795567188837
26887,0.6284756904423112,0.8870391078997539
26888,0.8765158018616329,0.9380597661356755
26889,0.05168884481834306,0.18483494436782924
26890,0.08843205637442444,0.30455526075618
26891,0.28113197035702225,0.4884618962361004
26892,0.12774746453903105,0.8341643933218894
26893,0.05388088998544116,0.20684239602999663
26894,0.2361551330328085,0.3251632064282831
26895,0.0703070086791852,0.8438495598691603
26896,0.0553154569354136,0.07676772025599635
26897,0.0607779864713711,0.37780862971238627
26898,0.2460576740346172,0.6973119992620694
26899,0.04525898253311698,0.052209111189985745
26900,0.1450507509279842,0.26865393923245084
26901,0.006916630385626037,0.24015233749407378
26902,0.2597904914744673,0.9402719005038899
26903,0.07779537110432704,0.035922181999515
26904,0.04784678762163446,0.32440335377182306
26905,0.32895785860604515,0.7718755866962513
26906,0.06694367159729976,0.34215567396783014
26907,0.009811331434803354,0.5267962202924849
26908,0.15331528429199826,0.7838974887885275
26909,0.06848656381518786,0.24682470472267
26910,0.13784960931795512,0.2807739411564827
26911,0.0499141031796352,0.06419355187387644
26912,0.44209464460765674,0.9394159914345046
26913,0.7214520087140364,0.8729961303955811
26914,0.059943667494706886,0.13236394354742945
26915,0.14611575882608568,0.6818490494598956
26916,0.060674377851079084,0.3358122239266516
26917,0.006037016915005574,0.01705976534163812
26918,0.7522996883908072,0.9212551965106459
26919,0.362819628618738,0.6920879797917527
26920,0.022016836411162304,0.11435224915271613
26921,0.13269351986107994,0.8522636249741743
26922,0.05573181705571406,0.6532639699321103
26923,0.10389305955723899,0.5390827458997747
26924,0.6674189525536697,0.8936972142677099
26925,0.12027329952939239,0.6094051543535937
26926,0.5972850818862125,0.43837434823887006
26927,0.37379439732608893,0.6835886405141818
26928,0.06901736781919576,0.5853513278747451
26929,0.12606826761166587,0.1957867288487108
26930,0.43670319714153055,0.8677322173107592
26931,0.10605696921599918,0.33332557954247927
26932,0.061783986664742344,0.861253017757828
26933,0.08638662530808977,0.7232317027111437
26934,0.5685435709153543,0.6996528833850101
26935,0.15695088360532203,0.44749895553224983
26936,0.2519852528388295,0.16658400984131053
26937,0.26418966585655584,0.7409362591462811
26938,0.08454990616990622,0.05682448343996423
26939,0.049673224072156553,0.054180468907133364
26940,0.03054050088493694,0.10404234079619372
26941,0.05689473375639261,0.4483486932410501
26942,0.5815400385719768,0.765450081399942
26943,0.13569151838414278,0.6212977104662726
26944,0.07487348790145702,0.14759033691323697
26945,0.1141005167690049,0.572948470102822
26946,0.14140020102826026,0.7067877548680092
26947,0.21565473445635389,0.7556267478769618
26948,0.017590978836010136,0.05218722376674802
26949,0.008116102683473026,0.03424682738200921
26950,0.03084830525113395,0.44001174844133745
26951,0.08183952162963673,0.32584042099671273
26952,0.8487881318869196,0.9482636634018451
26953,0.7542469085631877,0.973010370431219
26954,0.06043211084751614,0.1929177411078325
26955,0.155427283540469,0.5777161597701792
26956,0.17442292079998342,0.4288064496093547
26957,0.02989977793350333,0.8977964679878152
26958,0.3914396244502255,0.8336371072414275
26959,0.03375718247772324,0.2326178789907519
26960,0.04196702732408776,0.04983405404140297
26961,0.2216708047473406,0.5591484445658969
26962,0.1733301840216204,0.9144418863566263
26963,0.1380007791757312,0.26706715325198616
26964,0.04007130076878015,0.18500529343835528
26965,0.7959744700089264,0.9398701288431824
26966,0.014193911175672903,0.02600508142854218
26967,0.2096097042441812,0.6077334480928906
26968,0.044723060942528585,0.8185679710595795
26969,0.038935163665696985,0.19315699283363907
26970,0.7175051215000336,0.36723079026433436
26971,0.1132921357004567,0.3308377949520187
26972,0.007831421124931962,0.023099151505393392
26973,0.06888078223715693,0.14108239334009826
26974,0.1058720895991609,0.3286050904713905
26975,0.07644888718438854,0.633369088904265
26976,0.8608134498958175,0.560415379003651
26977,0.05876265032905178,0.30854903452562255
26978,0.017491294863440324,0.787768354742405
26979,0.32108731762398307,0.6564422927211873
26980,0.021671096924733804,0.06503815735784141
26981,0.07597045403636206,0.3168860848562309
26982,0.7056649609337081,0.8634111335040671
26983,0.17445129042569862,0.6181542035637163
26984,0.07838263388713265,0.1518303293993793
26985,0.019514924525680623,0.08015237410893622
26986,0.16945439781749128,0.6084315931913326
26987,0.07103730102662259,0.16934416800398994
26988,0.03579484512480369,0.13918877173439126
26989,0.35114577489694787,0.7588026138731441
26990,0.01958292605431751,0.0904670417230362
26991,0.21342928110583045,0.44877916579277133
26992,0.2936982977200393,0.39534874602788467
26993,0.1359119796059025,0.8439053274877719
26994,0.23888572754765475,0.5767182521351091
26995,0.21455819116239336,0.566478168892199
26996,0.2588524262565927,0.2913580310159717
26997,0.017911788770094337,0.0565803441058277
26998,0.02096931749520115,0.04171070575337841
26999,0.42128820833759967,0.517195773045088
27000,0.1203434677482805,0.373234193127165
27001,0.03883274754838087,0.7618840779456549
27002,0.009592837355759819,0.18613538620919387
27003,0.02801706132226553,0.06907084985189489
27004,0.1505342770955561,0.4396773476850042
27005,0.3704832678622035,0.7672502684168856
27006,0.7361207734525695,0.9191313692526505
27007,0.06518258770853903,0.1410263817126921
27008,0.042321637652916314,0.054810795161021796
27009,0.07164813270922747,0.26154218933951895
27010,0.06420179070068158,0.13168546306788925
27011,0.09072263144156398,0.12562866923447252
27012,0.28237813635213943,0.585733863519126
27013,0.11835744116450432,0.4215111029253911
27014,0.026573314828631116,0.20976093318034342
27015,0.12836672625842832,0.3485517520387925
27016,0.07109584337160388,0.27624969964339074
27017,0.45394803189571425,0.6854512597896814
27018,0.08310172983547115,0.2772077775106206
27019,0.8949287982576398,0.9623390782462025
27020,0.2100799801232994,0.23980587167297795
27021,0.14257571293009097,0.5403504553694949
27022,0.14735345910840683,0.19622391260003583
27023,0.06257974149907809,0.13813844134724115
27024,0.11742877780216904,0.25413752148112245
27025,0.06846858860229439,0.022369299399759582
27026,0.0929494557215357,0.3801519022915764
27027,0.08352320017925269,0.7313946452744281
27028,0.3812163681604889,0.8774724575244227
27029,0.11083394471919454,0.3619152879549574
27030,0.19311896484780278,0.2440466391440726
27031,0.22463794582746302,0.8076117348524778
27032,0.1711565672826221,0.4648493839928023
27033,0.3133454156749908,0.7286183705279766
27034,0.008085467308403154,0.6240731332990893
27035,0.22854058016225687,0.3719819024817066
27036,0.21778070369657562,0.7061211114017072
27037,0.6557883422751366,0.8086159723665635
27038,0.029430114987880014,0.029653754965272405
27039,0.7176699956543594,0.9189987733307303
27040,0.1797336275754612,0.14186790512742387
27041,0.1222150625713251,0.5201146029617499
27042,0.07568650427336342,0.5064580321304829
27043,0.5573714175925151,0.7782961064858505
27044,0.003298314198571295,0.02771773102694473
27045,0.15995615871787328,0.573468271448351
27046,0.054558924593648105,0.10514924001918674
27047,0.5740559889230685,0.46914642995097144
27048,0.14570781569789965,0.30980304650394064
27049,0.2648763846106102,0.8830872136773361
27050,0.04932429316443805,0.5670475221961512
27051,0.18797821077387353,0.4137056047922239
27052,0.1381168898282364,0.3213224435378606
27053,0.880818955229385,0.9640237769339584
27054,0.01663080439960725,0.053023521965855136
27055,0.10791607260908449,0.8363605932549001
27056,0.025915804529026545,0.039693515283960076
27057,0.02740651386852344,0.025318035591690755
27058,0.8270126473891535,0.9113436782872992
27059,0.07361571628596117,0.22800634324487057
27060,0.030263640480914168,0.4386866526103912
27061,0.10517025307128268,0.4880075469720134
27062,0.0568812881534961,0.49392992876833736
27063,0.059414746272719636,0.527390308587358
27064,0.25414622229244327,0.5073560944422497
27065,0.06790440977282536,0.36420214097620696
27066,0.04805425391388232,0.5878754215321765
27067,0.44322719762083224,0.7456439616435959
27068,0.8493915756857064,0.9255679268989925
27069,0.5568352672050478,0.9463718682503263
27070,0.016264444753012936,0.04780858976626741
27071,0.05114927366797153,0.06691013555426314
27072,0.07605195455660246,0.735559405377844
27073,0.027608878675482444,0.848230329649542
27074,0.042974092597260406,0.2903365442621847
27075,0.7172875488939024,0.8474088046759413
27076,0.6582018002088827,0.7829740416985939
27077,0.04344498909404522,0.10382074191241922
27078,0.25061841530336476,0.8029351519900871
27079,0.3012214891552668,0.9369974320113826
27080,0.08317874149715143,0.2593513229409382
27081,0.023189979289099657,0.6814428415726753
27082,0.2847723077105149,0.4962319463717445
27083,0.06656331083936798,0.2542192642668951
27084,0.8641726911636075,0.6911953950997308
27085,0.048380226118446217,0.01323468815577822
27086,0.06693556739091057,0.12320417697416894
27087,0.20305099790356282,0.3010350359732606
27088,0.20694550641135329,0.7401536080907092
27089,0.14722557244363074,0.24519223346654667
27090,0.24205070386916155,0.5895717138447448
27091,0.40733660874109434,0.16118338353439277
27092,0.10997700788062016,0.26840774392306826
27093,0.19983624999761848,0.27704533154107014
27094,0.0034104702643905907,0.028653841927612823
27095,0.06535455648005187,0.5107525321076755
27096,0.025282181804893417,0.21985339321837638
27097,0.5659057070925925,0.7417988309928224
27098,0.4411901350278978,0.8201830327593503
27099,0.1820816296674154,0.47260737009034354
27100,0.058497809400048506,0.7354523989579311
27101,0.08059314688479746,0.6469067716376542
27102,0.09373405121989563,0.8185983565640732
27103,0.011090162946502913,0.04299504004886217
27104,0.3633446982740384,0.5365350550990936
27105,0.027204983938369214,0.35718818547525283
27106,0.6288821118035883,0.8982842919597253
27107,0.4432918102133044,0.706921642579447
27108,0.151481174235069,0.41992459429032525
27109,0.07328559330151693,0.23519121624862774
27110,0.042241955721469285,0.2962514258215476
27111,0.042009171369514944,0.3825864589193251
27112,0.21261278194916314,0.6130996763447542
27113,0.08934270225534434,0.257462364441177
27114,0.09881661759481362,0.26377493451312983
27115,0.5364536285773386,0.862430110900394
27116,0.1583877884864714,0.9003474435864556
27117,0.05424369571262478,0.10569648315054572
27118,0.1417984911751097,0.5432910621779115
27119,0.069570896124212,0.34695116837771595
27120,0.3219338035352858,0.9828175613869731
27121,0.014954110423500434,0.689621655823158
27122,0.05778281947553393,0.32253714732526784
27123,0.06255971712796538,0.14381826103370374
27124,0.03496955786863107,0.07150717601924388
27125,0.011261642882284,0.034588107492246195
27126,0.3191309385758302,0.07997841565613495
27127,0.0404935084422252,0.09551541680711456
27128,0.18851554324018124,0.6508288235202333
27129,0.6332784002161649,0.6844474202444367
27130,0.10606225648342561,0.1934346012620832
27131,0.050320497605671116,0.07408985725592082
27132,0.47685105150305485,0.919999369300843
27133,0.11136494615851743,0.6583110885059869
27134,0.6557258110168003,0.9302853890756606
27135,0.24123753978886023,0.6372529733391625
27136,0.08350950581935596,0.5586287470755738
27137,0.07716555297191098,0.21400860425952223
27138,0.16480670143199685,0.5412738734085631
27139,0.09028213797326726,0.07651184098681695
27140,0.9065141053871647,0.9514763708600152
27141,0.5820576762135287,0.825089690433402
27142,0.06319654269640468,0.29592453366298604
27143,0.3047202965027432,0.5080753285446514
27144,0.051627851540097844,0.05022550145557894
27145,0.3962268926720857,0.6642671692046677
27146,0.03826148453954051,0.9142405602638848
27147,0.05953167974804423,0.24085145072047795
27148,0.1047858463771224,0.13912073637540684
27149,0.2836041987280452,0.1636361655131877
27150,0.6556286480815672,0.9653348396014253
27151,0.14565657058680936,0.7528400603272544
27152,0.024495619692762746,0.21934889661322157
27153,0.23389635464609707,0.8199317887377361
27154,0.6904318503811803,0.8688536127100241
27155,0.17208917487237213,0.675490229499873
27156,0.015218497022541346,0.3465536206218756
27157,0.010085376425093618,0.460562524588102
27158,0.07205696095126281,0.37744533263131597
27159,0.05056690912966963,0.16879450601785906
27160,0.22528509420245837,0.19572501914709212
27161,0.36454126048064434,0.522828478526547
27162,0.12496080675181831,0.9384904573083791
27163,0.38726565762448384,0.46674763996335866
27164,0.2285383655761708,0.12420129356855417
27165,0.4597765443922352,0.5861749777168909
27166,0.08207850940628689,0.16594335356579268
27167,0.1692073349149298,0.4764501866057662
27168,0.15579656417292412,0.7004180915609176
27169,0.46870633100166303,0.6991391654117847
27170,0.4089124454973326,0.8475894256106034
27171,0.03862201780218909,0.3251422949532192
27172,0.05446743467726176,0.8490597609664857
27173,0.24841724253798264,0.5459381922521996
27174,0.1158885022000207,0.12209530244158666
27175,0.07517320024596351,0.13073646055196972
27176,0.5596366299850352,0.9562158584863572
27177,0.8525775885264261,0.9523153708309342
27178,0.14614346971242492,0.3693059962590842
27179,0.08136643965510357,0.28445554465403095
27180,0.19859830136975976,0.382726715384829
27181,0.030726650136206606,0.7954299365162002
27182,0.627942168210599,0.9041506538650911
27183,0.03900678972847739,0.5398239235040065
27184,0.04128501097636876,0.3311411513840282
27185,0.48606729218314054,0.7770624795915765
27186,0.1304831042344797,0.6422405474265885
27187,0.0894694418025995,0.11507935467790958
27188,0.0561798778312117,0.3306398457233845
27189,0.061371472193979676,0.5601535295954778
27190,0.3695694783624265,0.7322150317577172
27191,0.13742142547080993,0.9391992147689059
27192,0.5040357077332682,0.7578384672203298
27193,0.006546581875812529,0.0702126910068406
27194,0.11084243148518799,0.3571321664103556
27195,0.013232492893299174,0.08159559264097552
27196,0.3190046008802513,0.21720359587207808
27197,0.060225372734611975,0.6420830327459855
27198,0.9211336469497236,0.9866854118948976
27199,0.03475450815845246,0.1342808738421814
27200,0.25395128673805245,0.6437018168172589
27201,0.7101557872945536,0.9131173800416742
27202,0.06723384067531361,0.028546527848995487
27203,0.041094147854209395,0.08596834993473455
27204,0.024969908095670765,0.05918393107977566
27205,0.10985518079792073,0.37861746096397036
27206,0.19815540691007008,0.30598913291436586
27207,0.12442186010839262,0.2713028990964757
27208,0.807960327131084,0.7552537211311475
27209,0.18740943732475646,0.4118920869087931
27210,0.3059079430155926,0.37880397132015386
27211,0.09861198944894714,0.2318479215786894
27212,0.552407799509223,0.9407355586590657
27213,0.25188750810578836,0.3831632760794569
27214,0.030114148325740595,0.07055854204400125
27215,0.1694708360035423,0.8196381850230725
27216,0.11252832697877034,0.8764614357032579
27217,0.05083689188383561,0.14909024971528878
27218,0.6989893136455172,0.9557954730937824
27219,0.49819202732364126,0.6710059733554843
27220,0.14084422025670354,0.4428253039038666
27221,0.18036745653407152,0.6025770204142308
27222,0.21970630577972858,0.6246729348194449
27223,0.03563397015957538,0.6047210344013002
27224,0.19167812842381396,0.6982864665506601
27225,0.20043766397266963,0.2780536821703981
27226,0.01950522119514267,0.2819411550030618
27227,0.16499807857850443,0.4210060742943296
27228,0.5339321342336135,0.8566013666400828
27229,0.6707763593724597,0.9162264063215558
27230,0.21023298247979047,0.9751924703801886
27231,0.49357172181504827,0.8250093455337679
27232,0.12737356332265515,0.5558758434339335
27233,0.31206378131657947,0.1789047154259276
27234,0.04789688585522348,0.027523939813649204
27235,0.8853565363270626,0.952972024202847
27236,0.11673875285859753,0.9280260418625847
27237,0.21978059190429683,0.5783506347306997
27238,0.3195518441723431,0.7642400172781485
27239,0.5269761459402685,0.23574292054456414
27240,0.12441891481050597,0.4403920803654875
27241,0.08193683550667478,0.20061514010041395
27242,0.11990923803020385,0.46672586315377756
27243,0.047206721649341095,0.08258748264057146
27244,0.03583337664006572,0.08800244059872421
27245,0.12503560643833667,0.4324648794959143
27246,0.7971690798838075,0.9476382657705911
27247,0.18329929923476626,0.9275335476017713
27248,0.136319670929457,0.586802195066407
27249,0.11748598854671076,0.6316543417353185
27250,0.10634139761518561,0.2751571633363508
27251,0.09357300544058647,0.29480815849167247
27252,0.16666364363109448,0.5591156936937782
27253,0.06812847597995716,0.9030096592254786
27254,0.8985044711882925,0.9710218801077202
27255,0.12268814058832508,0.3176748350225167
27256,0.5938461335587271,0.9580374474105268
27257,0.43413081607530785,0.47982649352146417
27258,0.42961032500899654,0.8077509306009175
27259,0.5497118691360166,0.9224695278358609
27260,0.06706300310046452,0.4099548197660974
27261,0.12096666378235327,0.6590764157624385
27262,0.19176430452651308,0.49970050897634155
27263,0.03427798989679671,0.0606508218116588
27264,0.06937711514205126,0.07434541009898005
27265,0.039660743810297355,0.18074791269698287
27266,0.07255868439511091,0.25112328282041074
27267,0.15982620051616372,0.7699482514101408
27268,0.01968569161378545,0.16999238308919531
27269,0.7994881485187206,0.3876853905394753
27270,0.030377477482579598,0.08913471624678024
27271,0.07326349311632924,0.37103055874534374
27272,0.014554512546455513,0.36185616064307563
27273,0.05295928098041167,0.14947982290594455
27274,0.13550626113276804,0.5332775055467206
27275,0.14555979526899904,0.35805270366569075
27276,0.01324344953730898,0.13932015674745166
27277,0.04754548722879271,0.8081827100087472
27278,0.17536818312626679,0.32906059528090126
27279,0.12246713960034068,0.3383808896472748
27280,0.27496006501396736,0.4146155388908863
27281,0.07192198165638947,0.30707057659978026
27282,0.07788119292076738,0.8906762798596415
27283,0.005876918686499494,0.023680966892038864
27284,0.08972117367766524,0.213425560264112
27285,0.10084221080268423,0.4096693612356082
27286,0.10769022728676596,0.38872153142163124
27287,0.2313805334917003,0.641376490339204
27288,0.5657552446346623,0.8117953656554944
27289,0.26223253981740713,0.3671980840785878
27290,0.023219594883371313,0.09047317699308156
27291,0.712088370364239,0.8212630629272638
27292,0.058362515006914084,0.6605221649018811
27293,0.11720188696861167,0.9683378303393319
27294,0.021528542988651152,0.04803325930471343
27295,0.29661733941332824,0.8626469741934214
27296,0.06887024266035684,0.7724399373085561
27297,0.06618198422321381,0.7175422356803721
27298,0.096131933763252,0.27705869621139995
27299,0.3061655471817839,0.771314453268059
27300,0.1857932171958365,0.9580787303074043
27301,0.004953392284990035,0.024775949592472615
27302,0.12698852123670212,0.4978270871026475
27303,0.02932475235695922,0.08039084371717256
27304,0.09023201967878262,0.7668766394271397
27305,0.037452174397009125,0.03644913814124746
27306,0.22237585630478957,0.5727297070093893
27307,0.6013584439554842,0.7538400215844454
27308,0.10546886238199933,0.15592869438571086
27309,0.5289312578500259,0.9661690217151064
27310,0.05471468008389867,0.13142583307641822
27311,0.13729258749930423,0.10299451695129401
27312,0.06720619313445178,0.29386228870716463
27313,0.05879990049380074,0.11970593007374243
27314,0.03879364099954592,0.08058188071382537
27315,0.13850829640347226,0.3590109132183901
27316,0.29366536121099324,0.752868118256793
27317,0.06997955760192294,0.12999739121458276
27318,0.2517050592660105,0.30539965959386955
27319,0.39413882300442515,0.8800502934995227
27320,0.4742934843666092,0.7488990459456896
27321,0.039710839660882784,0.5204590627299074
27322,0.5485388150293069,0.377858612815621
27323,0.05385385764062084,0.5244427707145557
27324,0.26913047046404076,0.5033006855252179
27325,0.7478577576811191,0.9386473919396869
27326,0.11242941204898775,0.514312497954913
27327,0.1262975770662783,0.3547297437988814
27328,0.21870410727970013,0.4992663763000307
27329,0.11867445359447068,0.3222714450257606
27330,0.01276541012223294,0.4626393028582006
27331,0.08324888978736529,0.2079106837339639
27332,0.15193728812458726,0.9431014559599192
27333,0.6505291422900222,0.7345049926500484
27334,0.059862974278367356,0.03961140480139584
27335,0.22519125197694273,0.11295028169215274
27336,0.07495124568690362,0.1624064426947399
27337,0.23307035116141556,0.6790383816877356
27338,0.2344663510924708,0.47112327031096257
27339,0.2552777397639639,0.3452002186128558
27340,0.01880283057426219,0.18132486474430456
27341,0.21278096295950674,0.6889373064115166
27342,0.030511291096076157,0.6309315788103655
27343,0.0680964771727715,0.13783543397669584
27344,0.3148373380725154,0.5462917794534615
27345,0.06032653222812396,0.3281714522586154
27346,0.8153402896763475,0.9687181612667296
27347,0.7296603397373185,0.9499690496634908
27348,0.08448329498603468,0.2833186876703558
27349,0.07122489697298315,0.23550249695648257
27350,0.19428612150827257,0.9411680701540673
27351,0.8106733350481043,0.8883458961928331
27352,0.11893995040161232,0.3928395502941797
27353,0.010266842792552177,0.07990527394240916
27354,0.1651295264818692,0.6481648563824808
27355,0.2708182775862963,0.4517502365662825
27356,0.2127206187763205,0.44816982290781676
27357,0.1462106795143203,0.37572620372843785
27358,0.28396020168215846,0.8113709221133883
27359,0.3249398270355124,0.8112448805041266
27360,0.12922949459971794,0.5378880832649426
27361,0.04264499147803063,0.9268170292957725
27362,0.2513000808642825,0.4536153765681594
27363,0.13297507429327485,0.2541015561250229
27364,0.07140533286513352,0.5239442114852461
27365,0.3597773765732013,0.689527358676952
27366,0.4785008865133719,0.5744433827633153
27367,0.14055616208636224,0.41200495432135775
27368,0.11020655513157547,0.4704969637868267
27369,0.05309043025542051,0.04847380674755256
27370,0.008112361131832516,0.7459393486559943
27371,0.22994190936126027,0.4380592608840817
27372,0.09641447727190636,0.2538347647159135
27373,0.780060834348843,0.748353434767115
